city,name,img,detail,time,mileage,type,price,old-price,icon-new,label
广州,传祺GA3 2013款 1.6L 手动豪华版,https://image.guazistatic.com/gz01190628/12/29/22d777f8ee2e408224f387b2753468e7.jpg,/nn/10d8b7736a61ec8ex.htm,2014年,6.5万公里,到店服务,3.20万,9.00万,,严选车
广州,雪佛兰 爱唯欧 2011款 三厢 1.4L MT SL,https://image.guazistatic.com/gz01190519/11/10/5326b8a87301675077f9dbe9060fe408.jpg,/bj/48a01a7078342e1dx.htm,2014年,6.0万公里,到店服务,3.20万,8.90万,,急售
广州,本田 凌派 2013款 1.8L 自动舒适版,https://image.guazistatic.com/gz01190628/10/59/a444f882b74fe2f3c69babd9ed02d12f.jpg,/fz/6f0ae4adcd3307fcx.htm,2013年,10.5万公里,到店服务,6.20万,13.50万,新上架,超值
广州,标致301 2016款 1.6L 自动舒适版,https://image.guazistatic.com/gz01190628/14/11/0a5b3f391886fe70ca659de03dbf9f85.jpg,/bj/c04262776489e3ffx.htm,2016年,9.0万公里,到店服务,5.00万,10.60万,新上架,
广州,哈弗H6 2015款 运动版 1.5T 自动两驱豪华型,https://image.guazistatic.com/gz01190628/11/18/ac58a5a41516edfff1268f9b0424f1e8.jpg,/sh/24e5cbad1208c80bx.htm,2016年,5.7万公里,到店服务,7.00万,14.80万,新上架,
广州,福特 蒙迪欧 2013款 2.0L GTDi200豪华型,https://image.guazistatic.com/gz01190618/14/55/e26aad33bbf31f826e62c810f7442551.jpg,/foshan/b9522d0f46e5c2ccx.htm,2014年,6.0万公里,到店服务,补贴后10.81万,,,"急售,严选车"
广州,丰田 威驰 2014款 1.5L 自动智臻版,https://image.guazistatic.com/gz01190627/11/46/0f2b73d3eefadfdee0771cbc3b20e32e.jpg,/nc/ae33c3f0d0838ac2x.htm,2016年,7.0万公里,到店服务,5.39万,9.50万,,急售
广州,大众 速腾 2015款 1.6L 手动舒适型,https://image.guazistatic.com/gz01190610/10/22/ac63e5deead167f659dce057eff05a5e.jpg,/cq/1a06c3afdc9ae361x.htm,2016年,2.3万公里,到店服务,8.86万,15.10万,,
广州,起亚K2 2015款 三厢 1.4L AT GLS,https://image.guazistatic.com/gz01190628/10/51/9fdc7ab812c31230e7035c7198312a8c.jpg,/nmg/ece7410efcc4ee05x.htm,2015年,4.2万公里,到店服务,5.00万,9.30万,新上架,
广州,大众 捷达 2013款 1.6L 自动豪华型,https://image.guazistatic.com/gz01190626/17/53/905982f912467ef800c9d1257bb42bfc.jpg,/sh/755cf36f13fd1dcax.htm,2014年,10.9万公里,到店服务,5.41万,12.90万,,急售
广州,日产 逍客 2016款 2.0L CVT豪华版,https://image.guazistatic.com/gz01190619/18/09/ae03254d24f526c9daa07a9b3dab243c.jpg,/nn/386dab54887848f5x.htm,2016年,2.3万公里,到店服务,补贴后11.37万,,,"急售,严选车"
广州,海马 福美来 2013款 三厢 1.6L 手动风尚版,https://image.guazistatic.com/gz01190628/11/45/9bceeb3cab6ed0267f7fd4e227222fff.jpg,/hz/5c4daa913ae1a13ex.htm,2014年,2.7万公里,到店服务,2.80万,8.30万,新上架,
广州,斯柯达 速派 2016款 TSI280 DSG创行版,https://image.guazistatic.com/gz01190628/12/16/2e5a422daaac35914d4a147e1bf868b4.jpg,/nj/8c442d33a0848f20x.htm,2017年,4.4万公里,到店服务,10.80万,20.60万,新上架,
广州,传祺GA3S视界 2014款 1.6L 自动精英ESP版,https://image.guazistatic.com/gz01190621/18/23/8d36a0d6cc3c8c6ee446fab76184b54d.jpg,/nn/d6d9537819fe9685x.htm,2015年,5.4万公里,到店服务,4.50万,9.40万,,严选车
广州,福特 蒙迪欧 2013款 1.5L GTDi180时尚型,https://image.guazistatic.com/gz01190627/16/33/014838fd712a9da6c3f6fa209d77a171.jpg,/nn/aa04df985de0f27ex.htm,2015年,6.3万公里,到店服务,10.21万,20.60万,,"超值,严选车"
广州,东风风光330 2014款 1.5L 手动实用型DK15,https://image.guazistatic.com/gz01190628/12/09/1d00bb01a709cdf489a3a79867ed0f16.jpg,/quanzhou/3beb95ad4581d81fx.htm,2018年,0.8万公里,到店服务,3.00万,4.40万,新上架,准新车
广州,哈弗H6 2014款 运动版 1.5T 手动两驱精英型,https://image.guazistatic.com/gz01190628/11/02/453c1b61b28a6efe6718840bf8bbae24.jpg,/xm/709b31322f2f307ex.htm,2015年,5.8万公里,到店服务,6.00万,14.00万,新上架,
广州,斯柯达 明锐 2015款 1.6L 自动逸杰版,https://image.guazistatic.com/gz01190628/11/14/eecee7d7e391cd39f7d545bbaac31451.jpg,/nj/1411c02de3573f4cx.htm,2014年,5.5万公里,到店服务,5.80万,15.40万,新上架,超值
广州,现代 名图 2014款 1.8L 自动智能型GLS,https://image.guazistatic.com/gz01190628/15/06/ae65aaaeabfe6a8d12e1a5823ebbcad0.jpg,/handan/5edfbdeb6baaed34x.htm,2015年,9.1万公里,到店服务,8.00万,16.30万,新上架,
广州,奔驰GLC级 2016款 GLC 200 4MATIC,https://image.guazistatic.com/gz01190628/12/59/6553180088c56584dcf6de94257e9d58.jpg,/bj/cb5c5e4212c78d60x.htm,2016年,7.2万公里,到店服务,27.00万,43.00万,新上架,超值
广州,福特 福睿斯 2015款 1.5L 自动时尚型,https://image.guazistatic.com/gz01190628/10/59/d535fe32202211abcb6d875cefb453f2.jpg,/dg/bfb7252a1ef3a728x.htm,2015年,7.3万公里,到店服务,5.50万,13.00万,,严选车
广州,日产 轩逸 2016款 1.6XL  CVT尊享版,https://image.guazistatic.com/gz01190628/10/13/ceaa37766f8f4cf25a2c32975d334284.jpg,/qd/60cdb7be456e8923x.htm,2017年,0.6万公里,到店服务,9.10万,15.00万,新上架,
广州,斯柯达 晶锐 2017款 1.4L 自动车享版,https://image.guazistatic.com/gz01190628/13/17/fd9e44cf600ee66204c5d8e860f0d529.jpg,/sh/009238d9a41934bex.htm,2017年,600公里,到店服务,5.80万,9.20万,新上架,
广州,斯柯达 明锐 2015款 1.6L 自动逸俊版,https://image.guazistatic.com/gz01190628/12/51/56f57c049bf3937f2cb39bd49a00224c.jpg,/jstaizhou/6fe0c1049a300d2bx.htm,2015年,3.7万公里,到店服务,7.25万,16.50万,新上架,
广州,大众 朗逸 2015款 1.6L 手动舒适版,https://image.guazistatic.com/gz01190628/11/55/4d390477e44a2eef0f91391c3ea247bb.jpg,/xm/b2ab7aad84924c7fx.htm,2018年,3.1万公里,到店服务,8.00万,13.60万,新上架,
广州,雪铁龙 爱丽舍 2014款 1.6L 手动舒适型,https://image.guazistatic.com/gz01190614/14/23/25d61ac9ae5d6f90216f3ff7036e2024.jpg,/nn/d13707130ce02a8fx.htm,2014年,5.0万公里,到店服务,补贴后3.85万,,,"急售,严选车"
广州,大众 速腾 2012款 1.6L 自动舒适型,https://image.guazistatic.com/gz01190530/10/12/a507b499b0ff2a9822209c926ac1d110.jpg,/wenzhou/36276dae5587901bx.htm,2013年,6.3万公里,到店服务,6.80万,16.40万,,急售
广州,传祺GS4 2016款 235T G-DCT豪华版,https://image.guazistatic.com/gz01190628/11/25/50d91086be98d4e330d60c4fc4dfb8ad.jpg,/cq/19c8d7090f743cb6x.htm,2016年,0.9万公里,到店服务,8.00万,15.60万,新上架,
广州,雪铁龙 爱丽舍 2015款 质尚版 1.6L 自动时尚型,https://image.guazistatic.com/gz01190628/16/10/ae9db538ee176b578ae8df17d932cd54.jpg,/cd/146e1b18557dfc73x.htm,2014年,7.4万公里,到店服务,4.70万,10.20万,新上架,
广州,奔驰E级 2015款 E 260 L 运动型,https://image.guazistatic.com/gz01190628/12/19/4823600fe4b86052957e37d505f0e83b.jpg,/gz/eddb924227462bc9x.htm,2015年,7.0万公里,店内直卖,25.03万,50.80万,,严选车
广州,福特 蒙迪欧 2013款 2.0L GTDi200时尚型,https://image.guazistatic.com/gz01190628/11/35/48b1d8db025689f161a591fe5874ecee.jpg,/bj/31690d46f7e82548x.htm,2014年,12.7万公里,到店服务,9.00万,22.00万,新上架,超值
广州,现代 悦动 2011款 1.6L 手动舒适型,https://image.guazistatic.com/gz01190620/10/50/e0865620d8e71fbada6b6cf7d5b423ca.jpg,/xa/75369755e311013cx.htm,2012年,7.7万公里,到店服务,3.20万,10.80万,,"超值,急售"
广州,丰田 威驰 2014款 1.5L 自动智臻版,https://image.guazistatic.com/gz01190628/11/38/7a2a88634d9fc8e284897ef47c727b62.jpg,/foshan/30a74f87b93c21bdx.htm,2015年,6.7万公里,到店服务,6.05万,9.50万,新上架,
广州,奥迪Q5 2016款 40 TFSI 进取型,https://image.guazistatic.com/gz01190626/18/26/e75444bcedbf01ec6a8b252c52a6b37a.jpg,/foshan/96b6c9511ef35fd5x.htm,2016年,4.5万公里,到店服务,25.00万,41.60万,,急售
广州,奔驰E级 2014款 E 260 L 豪华型,https://image.guazistatic.com/gz01190614/12/30/4aec44bc4e8b6f69a02d8d98a933624d.jpg,/sz/9d5cf3fc7571b242x.htm,2014年,9.3万公里,到店服务,24.76万,56.20万,,严选车
广州,别克 君越 2013款 2.4L SIDI精英舒适型,https://image.guazistatic.com/gz01190628/09/49/3614ba3ddc71b8403262a8a84bb218ef.jpg,/su/ca128041f1a06931x.htm,2014年,5.3万公里,到店服务,11.29万,27.80万,新上架,
广州,大众 朗逸 2013款 改款经典 1.6L 自动风尚版,https://image.guazistatic.com/gz01190628/16/08/ce36d16e304395053b0db702e75b5f10.jpg,/zibo/384e7ba37dc8cd62x.htm,2016年,4.9万公里,到店服务,7.50万,13.60万,新上架,
广州,奥迪A4L 2013款 35 TFSI 自动舒适型,https://image.guazistatic.com/gz01190618/10/27/865f25a4c56adb52295acfa4fdb02917.jpg,/gz/418cc4dc86c90a0dx.htm,2013年,4.4万公里,到店服务,15.32万,35.80万,,严选车
广州,现代 朗动 2015款 1.6L 自动尊贵型,https://image.guazistatic.com/gz01190628/13/01/54bcc9125fac67f39685910449b1df35.jpg,/km/c8276ed6dbb981ecx.htm,2015年,3.0万公里,到店服务,7.50万,14.60万,新上架,
广州,本田 锋范经典 2012款 1.5L 自动精英版,https://image.guazistatic.com/gz01190628/10/53/1c0d710b052bfde5894d01b2a8605772.jpg,/dl/af091d829c76183bx.htm,2016年,5.8万公里,到店服务,6.50万,11.90万,新上架,
广州,雪佛兰 迈锐宝 2014款 2.0L 自动舒适版,https://image.guazistatic.com/gz01190628/12/52/ab7afbc5399fac0be2b3f8d2869a55b7.jpg,/changzhou/56020d32943fd669x.htm,2015年,5.2万公里,到店服务,7.45万,18.40万,新上架,超值
广州,丰田 威驰 2008款 1.6L GL-i 特别纪念版 AT,https://image.guazistatic.com/gz01190628/09/51/c1b5ab5c1e7a6d89bb1dd35f022cd7e4.jpg,/foshan/bbc8864f5d68eea8x.htm,2010年,6.6万公里,到店服务,3.49万,11.70万,,"超值,严选车"
广州,铃木 启悦 2015款 1.6L 自动乐享型,https://image.guazistatic.com/gz01181014/16/58/c0b98a293798bedb020fcd1b47944c19.jpg,/cc/a359a82ef6e221b1x.htm,2016年,4.3万公里,到店服务,5.81万,11.20万,,超值
广州,雪佛兰 创酷 2014款 1.4T 自动两驱舒适型,https://image.guazistatic.com/gz01190628/09/45/f9d62aaa6b5368c1b3c7a5ed1970ee06.jpg,/km/880c279c24b14c28x.htm,2015年,4.6万公里,到店服务,6.30万,13.20万,新上架,超值
广州,哈弗H2 2016款 红标 1.5T 手动两驱精英型,https://image.guazistatic.com/gz01190628/11/25/fc7f92e95839e2f845a23d53faf0ea07.jpg,/jilin/d238985ad43bd1c0x.htm,2016年,1.3万公里,到店服务,6.00万,11.30万,新上架,
广州,起亚K2 2015款 三厢 1.4L MT GLS,https://image.guazistatic.com/gz01190413/12/12/e55732276ffefe3ef09de912d2688bcd.jpg,/jining/0c610a70c756ce69x.htm,2016年,4.0万公里,到店服务,4.80万,8.50万,,急售
广州,传祺GA3S视界 2014款 1.6L 自动豪华ESP版,https://image.guazistatic.com/gz01190628/12/46/38232a409943af72249f34c4853a3f16.jpg,/gz/243d3cacd8b496dbx.htm,2014年,7.4万公里,到店服务,4.30万,10.30万,新上架,
广州,福特 翼虎 2015款 2.0L GTDi 四驱精英型,https://image.guazistatic.com/gz01190628/14/36/80e650069fab3739fd78cd18b1131d79.jpg,/dl/8d9ff37a67a89d47x.htm,2016年,2.2万公里,到店服务,13.00万,27.40万,新上架,超值
广州,大众 途安 2015款 1.4T 手动风尚版5座,https://image.guazistatic.com/gz01190628/13/34/0dd2339aa3214b80ab49b2dc84d2394c.jpg,/nc/3c93e9ed7df0ac79x.htm,2014年,6.3万公里,到店服务,6.00万,15.20万,新上架,超值
广州,雪铁龙 世嘉 2013款 三厢 1.6L 手动品尚型,https://image.guazistatic.com/gz01190610/11/00/bfcaac5ba52a05149b6e70635a4564b3.jpg,/handan/0998db1050589502x.htm,2014年,4.4万公里,到店服务,5.21万,11.70万,,急售
广州,宝骏610 2014款 CROSS 1.5L 手动舒适型,https://image.guazistatic.com/gz01190613/17/29/bb8e61821871b1727fbb88be1d200b1f.jpg,/liuzhou/ceca6b58b32b7568x.htm,2015年,2.6万公里,到店服务,补贴后3.04万,,,"急售,严选车"
广州,大众 迈腾 2015款 1.8TSI 领先型,https://image.guazistatic.com/gz01190621/13/38/bb7d8f2c00a5eccb8168956a3d100cad.jpg,/sz/5f060e4b48b3f082x.htm,2015年,1.4万公里,到店服务,13.71万,23.90万,,严选车
广州,福特 翼搏 2013款 1.5L 手动舒适型,https://image.guazistatic.com/gz01190628/11/56/236f09bbf2a9b4f80ff881def9b5d5bc.jpg,/cd/2cf3e8d9ee41a9ddx.htm,2015年,4.5万公里,到店服务,5.50万,10.30万,新上架,
广州,本田 锋范经典 2012款 1.5L 自动精英版,https://image.guazistatic.com/gz01190623/16/53/d80e1a9b86e60a61719aaa3c8d016f43.jpg,/dg/0b79504e1c7bc894x.htm,2013年,4.7万公里,到店服务,补贴后5.56万,,,"急售,严选车"
广州,比亚迪S6 2014款 2.0L 手动豪华型 5座,https://image.guazistatic.com/gz01190628/10/11/45cf28a12df6ec56e7b13bc2b9b34ccb.jpg,/gz/ae7db179cc100c99x.htm,2014年,4.3万公里,店内直卖,3.31万,8.70万,,严选车
广州,福特 福克斯 2015款 两厢 1.6L 自动风尚型,https://image.guazistatic.com/gz01190628/13/56/6587f1511dd0d480bab54fc91485cb9b.jpg,/wh/f2b804fdfaa15cb5x.htm,2015年,2.5万公里,到店服务,6.00万,14.80万,新上架,超值
广州,斯柯达 昊锐 2012款 1.4TSI DSG智雅版,https://image.guazistatic.com/gz01190620/11/44/695bea6aaa39cd24163ff643c7203ae8.jpg,/wh/d981460247499177x.htm,2012年,3.6万公里,到店服务,5.69万,20.20万,,"超值,急售"
广州,Smart smart fortwo 2012款 1.0 MHD 硬顶标准版,https://image.guazistatic.com/gz01190628/14/32/c20b60fa0a2baa8fef93113a92e6ab90.jpg,/zz/2b9283f66d26cacax.htm,2014年,4.1万公里,到店服务,5.80万,12.50万,新上架,
广州,大众 宝来 2014款 1.6L 手动舒适型,https://image.guazistatic.com/gz01190627/15/17/450c9304093f45c450f71212910d59ad.jpg,/sz/8bee1cec6fad7e86x.htm,2014年,9.5万公里,到店服务,4.40万,12.60万,,"超值,严选车"
广州,本田 飞度 2011款 1.3L 自动舒适版,https://image.guazistatic.com/gz01190628/13/10/1c80e9f90316bad45703d6e4a3175de9.jpg,/tj/9fe76f9afa01bab6x.htm,2012年,5.2万公里,到店服务,4.50万,9.70万,新上架,
广州,丰田 汉兰达 2015款 2.0T 四驱豪华版 7座,https://image.guazistatic.com/gz01190628/11/49/f0cc994f093a7ae42af0d4b8486411c3.jpg,/cd/ccf1922692bca5fcx.htm,2015年,3.3万公里,到店服务,26.00万,32.00万,新上架,
广州,东风风行 景逸X3 2014款 1.5L 尊享型,https://image.guazistatic.com/gz01190628/14/21/4b666343140a6a84b538d5fc892f6aa7.jpg,/fz/1aacea80e9174861x.htm,2015年,2.6万公里,到店服务,3.80万,8.50万,新上架,
广州,哈弗H6 2013款 升级版 1.5T 手动两驱精英型,https://image.guazistatic.com/gz01190608/13/47/6606605c81e7284156343d6e103de967.jpg,/nantong/a35b6918d4011becx.htm,2014年,2.3万公里,到店服务,5.20万,12.60万,,急售
广州,大众POLO 2018款 1.5L 自动安享型,https://image.guazistatic.com/gz01190628/15/54/76cb16943afa07c5b17e58c616880f4e.jpg,/sy/bfd65f3403ea36c9x.htm,2018年,0.3万公里,到店服务,8.12万,11.10万,新上架,准新车
广州,福特 福克斯 2012款 两厢 1.6L 自动舒适型,https://image.guazistatic.com/gz01190611/18/26/909dce55f3a466ab619538007734f030.jpg,/foshan/586fe760c37be4d3x.htm,2015年,6.9万公里,到店服务,5.33万,14.20万,,"超值,急售"
广州,日产 蓝鸟 2016款 1.6L CVT智酷版,https://image.guazistatic.com/gz01190628/15/26/c71528e25634f20f5ad41fed7b8a15ef.jpg,/sy/aee789170204f6b4x.htm,2017年,2.4万公里,到店服务,9.50万,14.30万,新上架,
广州,斯柯达 昕锐 2016款 1.6L 自动创行版,https://image.guazistatic.com/gz01190628/11/31/e8b437e6e7c9ff2e197cb3a4e7700de6.jpg,/sjz/ca5a56a0a00a8270x.htm,2017年,2.6万公里,到店服务,6.00万,11.50万,新上架,
广州,长安 逸动 2015款 1.6L 自动豪华型,https://image.guazistatic.com/gz01190628/11/43/2c9f45120a7a195e9091e9b2285a1012.jpg,/dg/7cf5d438605c9efcx.htm,2015年,7.4万公里,到店服务,4.17万,9.60万,,"超值,严选车"
广州,宝骏730 2016款 1.8L iAMT豪华型 7座,https://image.guazistatic.com/gz01190628/16/16/d0f6e0237a2e16bd13059bd0cfc32b64.jpg,/hrb/96bf9cf9fc378538x.htm,2016年,2.1万公里,到店服务,5.98万,9.40万,新上架,
广州,本田 凌派 2016款 1.8L 手动风尚版,https://image.guazistatic.com/gz01190621/14/44/3bad584f7cc38e3021bd00d4ba362316.jpg,/hf/4f04e044907b272cx.htm,2016年,8.8万公里,到店服务,6.90万,11.90万,,急售
广州,福特 蒙迪欧 2013款 1.5L GTDi180时尚型,https://image.guazistatic.com/gz01190613/18/19/30115356bedbf15c77c499a76109db04.jpg,/zhuhai/0e96607fc762ae8bx.htm,2015年,5.8万公里,到店服务,补贴后9.96万,,,"急售,严选车"
广州,马自达6 2012款 2.0L 自动时尚型,https://image.guazistatic.com/gz01190628/14/57/3f502d68ddec3aea08b1f7391a685243.jpg,/jilin/29fe145a9827d3a8x.htm,2012年,9.3万公里,到店服务,5.70万,19.50万,新上架,
广州,东风风行 景逸X5 2016款 1.6L 手动尊享型,https://image.guazistatic.com/gz01190628/16/29/c398730ade11d2708f2acaf8b6d2a80f.jpg,/changzhou/92bde01dc1b20bcfx.htm,2016年,3.4万公里,到店服务,4.30万,9.40万,新上架,
广州,本田 凌派 2013款 1.8L 自动舒适版,https://image.guazistatic.com/gz01190628/13/15/48c5690456af403e9d27c51d9da32d02.jpg,/dg/cc127cef44c6b9c1x.htm,2013年,5.7万公里,到店服务,7.00万,13.50万,新上架,超值
广州,日产 轩逸 2012款 1.8XE CVT舒适版,https://image.guazistatic.com/gz01190619/14/28/061758c1eb885b1654be3c4db55ff3ec.jpg,/gz/0aa77c02e712e639x.htm,2013年,5.2万公里,到店服务,6.67万,14.90万,,"超值,严选车"
广州,宝马X3 2013款 改款 xDrive20i 豪华型(进口),https://image.guazistatic.com/gz01190622/16/14/c9945c0eeaa29dffbd5e619a8ffc7292.jpg,/nn/742cf864e70c215fx.htm,2014年,8.0万公里,到店服务,21.89万,56.80万,,"超值,严选车"
广州,奇瑞 瑞虎 2012款 精英版 改款 1.6L 手动舒适型DVVT,https://image.guazistatic.com/gz01190614/15/02/49f9f43f51a8b7f7b88267e9507605d4.jpg,/dg/f520dccaee2f7f7dx.htm,2013年,10.8万公里,到店服务,补贴后2.46万,,,"急售,严选车"
广州,长安 逸动 2013款 XT 1.6L 自动致酷型 国IV,https://image.guazistatic.com/gz01190626/21/20/7f2ac270bc96bd3a025f328d6e822658.jpg,/cq/d005bdaea765944ax.htm,2014年,5.6万公里,到店服务,4.20万,10.60万,,急售
广州,大众 捷达 2015款 质惠版 1.6L 手动时尚型,https://image.guazistatic.com/gz01190628/16/04/a0ba0d164e065aab13112005cc6c689c.jpg,/anshan/c2ebbf9d90cff5f7x.htm,2016年,5.6万公里,到店服务,5.50万,9.30万,新上架,
广州,北汽绅宝 绅宝D50 2014款 1.5L 手动标准版,https://image.guazistatic.com/gz01190615/12/47/011ccdac0ad4fe95ae00ebc0b83c1ebd.jpg,/anshan/f956f586fe304dbbx.htm,2015年,9.0万公里,到店服务,2.90万,8.10万,,急售
广州,丰田 卡罗拉 2017款 1.6L CVT GL,https://image.guazistatic.com/gz01190614/15/11/8a03e76fd1f759f048c3646d8fcdea75.jpg,/zhongshan/00d3417b59ad56ffx.htm,2016年,3.1万公里,到店服务,8.58万,12.80万,,严选车
广州,现代 朗动 2016款 1.6L 自动尊贵型,https://image.guazistatic.com/gz01190614/10/16/138799147c2ee056e52c3ab61ec45acf.jpg,/su/c4851381a6b010f1x.htm,2016年,2.4万公里,到店服务,7.50万,13.90万,,急售
广州,大众 捷达 2015款 质惠版 1.6L 自动时尚型,https://image.guazistatic.com/gz01190628/11/37/c6088aaa254f4b60e5c25efed33fa040.jpg,/nn/cb3ae64678d61110x.htm,2016年,7.5万公里,到店服务,5.73万,10.40万,,严选车
广州,丰田 卡罗拉 2014款 1.6L CVT GL-i,https://image.guazistatic.com/gz01190628/11/03/1ec307c66077c337ff9e326374ecd28d.jpg,/sz/2af90c30b51d0b72x.htm,2015年,7.2万公里,到店服务,7.92万,13.90万,新上架,超值
广州,传祺GS5 2014款 2.0L 自动两驱超享版,https://image.guazistatic.com/gz01190628/12/06/d2e326f7c7e46f02974326fb04a26e1e.jpg,/gz/834364cacf898b7ex.htm,2014年,5.0万公里,到店服务,6.00万,14.80万,新上架,
广州,福特 福克斯 2011款 两厢 1.8L 手动舒适型,https://image.guazistatic.com/gz01190628/09/45/d97b43ba57f78925c1db12431e8c5a96.jpg,/sy/7f4d635113471478x.htm,2012年,10.2万公里,到店服务,3.00万,12.50万,新上架,超值
广州,雪铁龙C3-XR 2015款 1.6L 手动先锋型,https://image.guazistatic.com/gz01190620/18/26/a2f1883de52f84a255b5b30226d1683d.jpg,/cd/3bd1f0a5c628a68dx.htm,2016年,5.5万公里,到店服务,5.80万,12.80万,,急售
广州,宝马3系 2015款 316i 运动设计套装,https://image.guazistatic.com/gz01190628/12/47/d44c894891d0068eae072a10de6ba9ab.jpg,/fz/ba120650f3db27e7x.htm,2015年,2.2万公里,到店服务,17.00万,32.70万,新上架,超值
广州,奇瑞 瑞虎3 2015款 1.6L 手动智尚纪念版,https://image.guazistatic.com/gz01190628/11/50/9b19fa21ac353f1b337111f2a7f39ea1.jpg,/baoding/809097f4f445c1e4x.htm,2016年,3.9万公里,到店服务,4.00万,8.70万,新上架,
广州,本田 缤智 2016款 1.8L CVT两驱先锋型,https://image.guazistatic.com/gz01190613/17/43/de1aae562d37dbd4bd075ca8a45cfe4d.jpg,/gz/48dd168b17537c81x.htm,2016年,3.5万公里,到店服务,补贴后11.18万,,,"急售,严选车"
广州,哈弗H6 2015款 改款 运动版 1.5T 手动两驱精英型,https://image.guazistatic.com/gz01190614/10/33/e33840076c2a6d3a4fc44e19e6f11d3b.jpg,/nn/78f7d47b4eb04d25x.htm,2015年,8.2万公里,到店服务,补贴后5.80万,,,"急售,严选车"
广州,标致3008 2015款 2.0L 自动潮流版,https://image.guazistatic.com/gz01190627/17/03/d030863df5d8eb2bd93de60df12908b2.jpg,/dg/0ad5fc3ee0bf35e8x.htm,2016年,2.7万公里,到店服务,8.60万,20.30万,,严选车
广州,现代 朗动 2013款 1.6L 自动尊贵型,https://image.guazistatic.com/gz01190628/10/16/3fd5d694d087365bb4b61d6284aef7e0.jpg,/ty/5de3baa83634c0b2x.htm,2013年,7.2万公里,到店服务,5.40万,14.60万,新上架,超值
广州,宝马1系 2013款 改款 118i 领先型(进口),https://image.guazistatic.com/gz01190622/14/34/16c42a3335858281223c7ddd2183a26b.jpg,/zhuhai/27e142c3fcc7ea71x.htm,2014年,4.6万公里,到店服务,补贴后12.69万,,,"急售,严选车"
广州,日产 奇骏 2014款 2.0L CVT舒适版 2WD,https://image.guazistatic.com/gz01190628/10/59/5d73b9af486436916d87fff2b8f331f4.jpg,/liuzhou/6a162aff4e9eeb99x.htm,2016年,2.1万公里,到店服务,13.66万,21.40万,,严选车
广州,起亚 智跑 2014款 2.0L 自动两驱版Premium,https://image.guazistatic.com/gz01190628/10/57/7b2c3426dd286f254f9ebe37138b91e4.jpg,/jinhua/bb649e94b7eaa444x.htm,2014年,1.9万公里,到店服务,8.95万,22.80万,新上架,
广州,MG3 2011款 1.5L AMT精英版,https://image.guazistatic.com/gz01190628/10/06/bf2cc20b727c16391a074a5911bbca48.jpg,/foshan/c2230d2d64308106x.htm,2012年,7.0万公里,到店服务,2.73万,9.70万,,严选车
广州,起亚 新佳乐 2013款 2.0L 7座自动舒适版 国IV(进口),https://image.guazistatic.com/gz01190413/17/26/e760d7fc9855d5fceb16bbeab21c044e.jpg,/cs/17d3756d25864f31x.htm,2014年,4.2万公里,到店服务,9.69万,19.70万,,急售
广州,马自达 昂克赛拉 2014款 三厢 1.5L 自动豪华型,https://image.guazistatic.com/gz01190628/14/00/cb7d59e03ff3dcbc936eedc701395d54.jpg,/jilin/9e80d94e972ef8d4x.htm,2015年,3.5万公里,到店服务,9.00万,15.10万,新上架,
广州,力帆820 2015款 2.4L 自动豪华型,https://image.guazistatic.com/gz01190527/09/36/c2d10b3c6cc414667f1934c8d5dd2e08.jpg,/wenzhou/1076bd0875d03d4ax.htm,2015年,4.9万公里,到店服务,4.20万,11.90万,,急售
广州,大众 高尔夫 2012款 1.6 自动舒适型,https://image.guazistatic.com/gz01190628/13/28/aa9fbfa1b6549f5e9f83d2b81128c1f3.jpg,/bj/5dc51b750e358da2x.htm,2014年,3.6万公里,到店服务,7.50万,14.40万,新上架,
广州,日产 轩逸 2012款 经典 1.6XE 手动舒适版,https://image.guazistatic.com/gz01190616/12/54/8bf0a0782e36ac77402ad85f31427ced.jpg,/liuzhou/c0aa55aff8265191x.htm,2014年,7.3万公里,到店服务,补贴后4.59万,,,"急售,严选车"
广州,斯柯达 明锐 2013款 1.6L 手动逸致版,https://image.guazistatic.com/gz01190628/11/52/ed514b0b13954a8a918b513a880df8ea.jpg,/hrb/c3d87994cdb40af2x.htm,2013年,6.0万公里,到店服务,4.50万,13.20万,新上架,超值
广州,奥迪A4L 2015款 35 TFSI 自动舒适型,https://image.guazistatic.com/gz01190628/16/02/b76644b9835dcec786b3aecfcf6bdfb6.jpg,/changzhou/fd3a35fda5bd52b6x.htm,2016年,3.2万公里,到店服务,19.50万,36.10万,新上架,
广州,奥迪Q3 2015款 30 TFSI 进取型,https://image.guazistatic.com/gz01190628/14/12/9f7a1d1c86997d4527d8df2730417c7d.jpg,/xa/1ee237124309a569x.htm,2014年,5.3万公里,到店服务,14.50万,29.00万,新上架,
广州,丰田 凯美瑞 2011款 240G 经典周年纪念版,https://image.guazistatic.com/gz01190627/18/06/19505a047b9607e2eec8a77edc40da24.jpg,/sy/f201d6f7f7274097x.htm,2012年,11.8万公里,到店服务,7.90万,23.40万,新上架,"超值,急售"
广州,丰田 威驰 2017款 1.5L CVT创行版,https://image.guazistatic.com/gz01190628/12/41/b02d14243d5e7cca7e80de6d7c505bf4.jpg,/foshan/06639786ce67f9f0x.htm,2017年,3.4万公里,到店服务,6.18万,9.50万,,严选车
